"","xma","yma","label","powr","perc","cumsum_perc","xmb","ymb"
"7057.10",393500,344500,"7057_7197",2.73424136273601e-10,0.00361533528938043,96.6002469904242,399500,318500
"7296.1",402500,310500,"7296_7512",2.73015929667681e-10,0.00360993780045406,96.6038569282246,383500,289500
"7146.2",362500,325500,"7146_7287",2.71990487700289e-10,0.00359637895161778,96.6074533071762,368500,311500
"8884",481500,131500,"8884_9295",2.71957003159243e-10,0.00359593620415392,96.6110492433804,458500,110500
"7546.4",320500,284500,"7546_7737",2.71827481152189e-10,0.00359422360668819,96.6146434669871,328500,259500
"7681.4",348500,272500,"7681_7737",2.71203988119238e-10,0.00358597950506852,96.6182294464921,328500,259500
"6809.1",428500,367500,"6809_6986",2.70477262467423e-10,0.00357637041594233,96.6218058169081,451500,354500
"6927",431500,360500,"6927_6964",2.70331584885835e-10,0.00357444420229943,96.6253802611104,452500,357500
"5724.7",485500,436500,"5724_5950",2.70234153914715e-10,0.00357315592675445,96.6289534170371,488500,413500
"7478",340500,292500,"7478_7647",2.70117459637093e-10,0.00357161294322086,96.6325250299804,334500,275500
"7094.24",392500,339500,"7094_7261",2.69312259151988e-10,0.00356096622501777,96.6360859962054,399500,314500
"7897",534500,210500,"7897_7923",2.69154741042913e-10,0.00355888345066501,96.639644879656,542500,199500
"8729",480500,137500,"8729_9295",2.68671794316753e-10,0.00355249771469535,96.6431973773707,458500,110500
"7539.8",321500,285500,"7539_7763",2.68212358616338e-10,0.00354642285194349,96.6467438002227,326500,255500
"7379.2",409500,298500,"7379_7522",2.68001781077344e-10,0.00354363850225785,96.6502874387249,384500,288500
"6774.2",429500,369500,"6774_6988",2.67650559120358e-10,0.00353899448965238,96.6538264332146,453500,354500
"6016",492500,408500,"6016_6182",2.67556632174225e-10,0.00353775254588104,96.6573641857605,508500,399500
"9690",315500,96500,"9690_9706",2.66755765117295e-10,0.00352716312618868,96.6608913488867,330500,95500
"6235",466500,397500,"6235_6705",2.66472855620699e-10,0.00352342237125503,96.6644147712579,463500,374500
"7464.1",341500,293500,"7464_7663",2.6630706955635e-10,0.00352123027432791,96.6679360015322,334500,274500
"7289.3",396500,311500,"7289_7522",2.65829966908558e-10,0.00351492181135633,96.6714509233436,384500,288500
"8065",449500,164500,"8065_8711",2.65208465639441e-10,0.00350670404572211,96.6749576273893,425500,138500
"7054",393500,345500,"7054_7178",2.65079232636005e-10,0.00350499526959048,96.6784626226589,397500,320500
"7077.1",400500,341500,"7077_7196",2.64886886289805e-10,0.00350245198082791,96.6819650746397,398500,318500
"6810.4",429500,367500,"6810_6975",2.64646625859615e-10,0.00349927515078011,96.6854643497905,454500,356500
"8922",491500,130500,"8922_9673",2.64614799004885e-10,0.00349885432198048,96.6889632041125,474500,98500
"6832.9",433500,366500,"6832_6989",2.63811427765089e-10,0.0034882317908708,96.6924514359034,454500,354500
