"","x1","y1","x2","y2","label","power","perc"
"803",314500,139500,347500,157500,"8221_8686",2.04303451901566e-14,3.10313745791261e-07
"804",351500,155500,362500,173500,"7981_8266",2.04090956207854e-14,3.09990988960348e-07
"805",312500,138500,336500,156500,"8238_8704",2.04051564744658e-14,3.0993115780046e-07
"806",472500,264500,449500,317500,"7219_7720",2.0363061190023e-14,3.09291778226888e-07
"807",341500,155500,362500,173500,"7981_8261",2.03334382375527e-14,3.08841839214262e-07
"808",346500,156500,362500,172500,"7988_8243",2.0277062964716e-14,3.07985562831208e-07
"809",326500,256500,318500,282500,"7561_7758",2.02226407875864e-14,3.07158951754303e-07
"810",350500,155500,363500,172500,"7989_8265",2.00538119240526e-14,3.04594633014055e-07
"811",312500,141500,347500,157500,"8221_8622",2.00406356820036e-14,3.04394500858301e-07
"812",567500,331500,522500,362500,"6899_7112",2.00173058710713e-14,3.04040147520087e-07
"813",328500,258500,320500,285500,"7538_7742",1.99486160871302e-14,3.02996827695877e-07
"814",315500,139500,343500,154500,"8283_8687",1.99067103365784e-14,3.02360326926904e-07
"815",384500,288500,409500,296500,"7419_7522",1.99056317202316e-14,3.02343943969312e-07
"816",338500,155500,356500,198500,"7927_8258",1.98939138455144e-14,3.02165962757425e-07
"817",354500,151500,356500,198500,"7927_8346",1.98104098725432e-14,3.00897632222626e-07
"818",346500,139500,314500,140500,"8656_8691",1.97908130354146e-14,3.00599978517883e-07
"819",314500,140500,343500,154500,"8283_8656",1.97899224190646e-14,3.00586451066777e-07
"820",389500,293500,409500,297500,"7398_7470",1.97430896631633e-14,2.99875114680917e-07
"821",318500,134500,336500,156500,"8238_8793",1.97356150087446e-14,2.99761583167397e-07
"822",316500,134500,346500,139500,"8691_8791",1.95377354488694e-14,2.96756017335353e-07
"823",342500,155500,355500,199500,"7921_8262",1.94987295471927e-14,2.96163561978158e-07
"824",345500,159500,356500,199500,"7922_8170",1.9437458879628e-14,2.95232930107664e-07
"825",334500,274500,341500,291500,"7494_7663",1.91665481458263e-14,2.91118103666966e-07
"826",566500,328500,521500,364500,"6860_7127",1.91314502227902e-14,2.90585006068004e-07
"827",356500,199500,329500,238500,"7821_7922",1.91097325266987e-14,2.90255138923745e-07
"828",567500,330500,522500,362500,"6899_7116",1.90479203614188e-14,2.89316282317801e-07
"829",361500,326500,374500,333500,"7108_7138",1.9018102274673e-14,2.88863379437096e-07
"830",345500,155500,355500,198500,"7926_8264",1.89783485078912e-14,2.88259564858119e-07
"831",315500,135500,343500,155500,"8263_8770",1.88174799869582e-14,2.85816154683401e-07
"832",351500,154500,362500,172500,"7988_8285",1.87288864315198e-14,2.84470519169896e-07
"833",326500,234500,325500,256500,"7757_7831",1.86861679660568e-14,2.83821674184218e-07
"834",313500,141500,342500,155500,"8262_8623",1.86671357590467e-14,2.83532596569866e-07
"835",318500,135500,338500,155500,"8258_8773",1.86610128864455e-14,2.83439597087273e-07
"836",368500,311500,361500,326500,"7138_7287",1.86593522883765e-14,2.83414374488131e-07
"837",567500,334500,522500,361500,"6918_7107",1.86580075319308e-14,2.83393949164625e-07
"838",344500,224500,329500,228500,"7851_7863",1.86040038950335e-14,2.82573695238617e-07
"839",351500,155500,362500,172500,"7988_8266",1.84898417038545e-14,2.80839701180134e-07
"840",492500,232500,471500,263500,"7721_7839",1.84794712345304e-14,2.80682185526256e-07
"841",384500,288500,408500,296500,"7418_7522",1.84779442236301e-14,2.80658991964526e-07
"842",314500,137500,339500,156500,"8240_8724",1.84286893602603e-14,2.799108665164e-07
"843",326500,256500,348500,272500,"7681_7758",1.83168477002421e-14,2.78212118691403e-07
"844",397500,320500,392500,344500,"7056_7178",1.82029917709741e-14,2.76482776403602e-07
"845",568500,329500,521500,362500,"6898_7122",1.81626329831367e-14,2.7586977224176e-07
"846",383500,283500,401500,289500,"7515_7558",1.81207500844237e-14,2.75233618566271e-07
"847",363500,213500,326500,240500,"7819_7880",1.80905252899635e-14,2.7477453825718e-07
"848",316500,138500,346500,139500,"8691_8708",1.80596032204415e-14,2.74304867131623e-07
"849",327500,259500,318500,283500,"7554_7736",1.80107061397823e-14,2.73562175996629e-07
"850",567500,329500,522500,363500,"6880_7121",1.79468354892016e-14,2.72592053336274e-07
"851",313500,141500,348500,157500,"8222_8623",1.78798003592039e-14,2.71573865826687e-07
"852",346500,139500,314500,139500,"8686_8691",1.78120460952654e-14,2.70544755489079e-07
"853",317500,139500,340500,155500,"8260_8689",1.7795229585082e-14,2.7028933179371e-07
"854",355500,198500,329500,238500,"7821_7926",1.77512876031795e-14,2.69621902982558e-07
"855",326500,256500,322500,287500,"7523_7758",1.76520997670762e-14,2.68115352375036e-07
"856",400500,318500,392500,339500,"7094_7198",1.76161024113792e-14,2.67568593415217e-07
"857",383500,289500,398500,300500,"7359_7512",1.75669641834603e-14,2.66822239527158e-07
"858",314500,138500,343500,154500,"8283_8706",1.75362644747024e-14,2.66355945809127e-07
"859",356500,198500,327500,230500,"7841_7927",1.75206310231615e-14,2.66118491431232e-07
"860",313500,141500,341500,154500,"8281_8623",1.75116879930381e-14,2.65982656958027e-07
"861",313500,140500,343500,154500,"8283_8655",1.74945774677428e-14,2.65722767506947e-07
"862",344500,296500,354500,313500,"7274_7413",1.74804531112787e-14,2.65508234569765e-07
"863",389500,293500,402500,304500,"7340_7470",1.74644864324053e-14,2.65265718847054e-07
"864",313500,137500,340500,155500,"8260_8723",1.73884216197474e-14,2.64110380710615e-07
"865",344500,224500,326500,235500,"7828_7863",1.73629653351221e-14,2.6372372865151e-07
"866",325500,256500,322500,287500,"7523_7757",1.72281989422814e-14,2.61676780164838e-07
"867",311500,141500,339500,156500,"8240_8621",1.71984496896208e-14,2.6122492279573e-07
