"","x","y","distN","distE","sector","angle"
"243",186500,80500,0.126905519709245,0.393784117632587,"S",-1.84814779355318
"244",187500,30500,0.113286612382779,0.540444225909771,"S",-1.46659065690565
"245",187500,31500,0.114223321148447,0.541421067229736,"S",-1.46383551745
"246",187500,77500,0.126678236050713,0.396310020669467,"S",-1.84171703932168
"247",187500,80500,0.127842228474914,0.393379496709572,"S",-1.84981554970711
"248",188500,31500,0.11461131862318,0.541825688152752,"S",-1.46269085555005
"249",188500,32500,0.115548027388849,0.542802529472717,"S",-1.45991905961056
"250",188500,33500,0.116484736154517,0.543779370792683,"S",-1.45713544612079
"251",188500,34500,0.117421444920185,0.544756212112648,"S",-1.45433998275737
"252",188500,77500,0.127614944816381,0.395905399746451,"S",-1.84337364363057
"253",188500,78500,0.128002942291115,0.394928558426486,"S",-1.84607763842848
"254",188500,79500,0.128939651056783,0.393951717106521,"S",-1.84917332372399
"255",188500,80500,0.128778937240582,0.392974875786556,"S",-1.85149011814925
"256",189500,34500,0.117809442394919,0.545160833035664,"S",-1.45317858564606
"257",189500,35500,0.118746151160587,0.546137674355629,"S",-1.45036630975719
"258",189500,36500,0.119682859926255,0.547114515675594,"S",-1.44754210790044
"259",189500,78500,0.128939651056783,0.39452393750347,"S",-1.84774707096622
"260",189500,79500,0.129327648531516,0.393547096183505,"S",-1.85045857473531
"261",190500,35500,0.11913414863532,0.546542295278645,"S",-1.44919793567394
"262",190500,36500,0.120070857400989,0.54751913659861,"S",-1.44636878490391
"263",190500,79500,0.130264357297185,0.393142475260489,"S",-1.85214087296631
"264",190500,80500,0.130652354771918,0.392165633940524,"S",-1.85485982150986
"265",190500,81500,0.131040352246652,0.391188792620559,"S",-1.85758016504519
"266",190500,82500,0.131428349721385,0.390211951300594,"S",-1.86030186435319
"267",191500,35500,0.119522146110054,0.54694691620166,"S",-1.44802751322114
"268",191500,79500,0.131201066062853,0.392737854337473,"S",-1.85383007013372
"269",191500,80500,0.131589063537586,0.391761013017508,"S",-1.85655502150926
"270",191500,82500,0.132365058487054,0.389807330377578,"S",-1.86200901196114
"271",192500,35500,0.119910143584788,0.547351537124676,"S",-1.44685504022244
"272",192500,79500,0.132137774828521,0.393142475260489,"S",-1.85349872564569
